Authors;Scores
Rahimi;2.57
Woodman;2.57
Sekiguchi;2.57
Nam;2.57
Trost;2.57
Kodali;2.55
Choo;2.55
Quinn;2.55
Walton;2.55
M.-S.;2.55
Merrouche;2.55
Y.W.;2.55
Chua;2.55
Vermeulen;2.55
Casey;2.55
Zwick;2.55
Lichtenstein;2.55
Nash;2.54
Turchini;2.54
A.K.S.;2.54
Schubert;2.54
Kailayangiri;2.54
G.-W.;2.54
Tufek;2.54
Grace;2.54
Nijhof;2.54
E.O.;2.53
Wajant;2.53
Y.-M.;2.53
Castaldi;2.53
Evavold;2.53
Fessler;2.53
Y.N.;2.53
Alazrai;2.53
B.I.;2.52
Majzner;2.52
Tost;2.52
Schnaar;2.52
Nakao;2.52
Larson;2.52
Rhodes;2.52
Papanastasiou;2.52
Matsuda;2.52
Melo;2.52
Safi;2.52
Alijagic;2.51
Elbasiony;2.51
Bublatzky;2.51
Leleu;2.50
Leifer;2.50
Yamano;2.50
Frank;2.50
Eddy;2.50
Aoki;2.50
Babiker;2.50
P.-S.;2.50
Emery;2.50
Bhattacharya;2.49
É.;2.49
J.-W.;2.49
Campu;2.49
Balaban;2.49
Jardim;2.49
Weinberg;2.49
Sadelain;2.48
Rea;2.48
Diete;2.48
Szekeres-Bartho;2.48
Van Den Brink;2.48
A.-C.;2.48
Khalid;2.48
Murakami;2.48
Diederich;2.48
W.-J.;2.48
Karimi;2.48
Golshan;2.48
Calabrese;2.48
Hartman;2.47
Luk;2.47
G.G.;2.47
Y.-K.;2.47
K.-Y.;2.47
Koliopoulos;2.47
Moeller;2.47
Mohammad;2.47
Stavropoulos;2.46
D’Angelo;2.46
Resnik;2.46
Cirone;2.46
O.I.;2.46
Curtis;2.45
W.W.;2.45
Ritchie;2.45
Bracci;2.45
Correll;2.45
Anwar;2.45
Alnujaim;2.45
Ghazal;2.45
Wickramasinghe;2.45
Leite;2.44
Kulkarni;2.44
Sriraam;2.44
Garrison;2.44
Najar;2.44
Gombart;2.44
B.W.;2.44
Gorka;2.44
Soto;2.44
Franz;2.44
Lawhern;2.44
Nagae;2.44
Murugaiah;2.44
Bolton;2.44
Biesmans;2.43
Shoaib;2.43
Y.-F.;2.43
Armstrong;2.43
Ewbank;2.43
G.-B.;2.43
F.W.;2.43
Gadebe;2.43
Saez;2.43
Meditskos;2.42
Win;2.42
Morton;2.42
Yitzhak;2.42
Kamp;2.42
Krstenansky;2.42
Bae;2.42
Gale;2.42
Y.-B.;2.42
Pinzi;2.41
N.T.;2.41
Y.V.;2.41
Rad;2.41
Behera;2.41
Shapiro;2.41
V.L.;2.41
Mokhtari;2.41
Rajabi;2.41
K.V.;2.41
Dehghani-Sanij;2.41
Quigley;2.41
Wheeler;2.40
C.-T.;2.40
Adam;2.40
M.A.M.;2.40
Victor;2.40
Bertrand;2.40
Aguileta;2.40
Rogler;2.39
Prattichizzo;2.39
Baek;2.39
Kochenderfer;2.39
Braganza;2.39
McKenzie;2.39
X.-J.;2.39
Holdfeldt;2.39
Pienaar;2.39
Rani;2.39
Rezzola;2.39
Z.-M.;2.38
Parikh;2.38
Tolbert;2.38
Bertoletti;2.38
Quinodoz;2.38
Owen;2.38
Bossuyt;2.38
H.C.;2.38
Amroun;2.38
V.K.;2.38
Pei;2.38
Arakawa;2.37
Cang;2.37
Morales-Alvarez;2.37
Berkhout;2.37
Dolman;2.37
Jordao;2.37
de la Fuente-Nunez;2.37
N.F.;2.37
Altman;2.37
Bayer;2.36
Akula;2.36
Burga;2.36
Wilamowski;2.36
McKenna;2.36
W.H.;2.36
Nawaratne;2.36
Rundo;2.36
Ruiz;2.36
Sullivan;2.36
Gandhi;2.36
G.I.;2.35
Mutegeki;2.35
F.H.;2.35
Papadopoulos;2.35
Marabelli;2.35
Gonzalez;2.35
Miravitlles;2.35
Rudenko;2.35
Hawkins;2.34
Higgins;2.34
Leber;2.34
Hirata;2.34
Hill;2.34
Munro;2.34
Ghanem;2.34
Cox;2.34
Batool;2.34
Sixto-López;2.34
Becerra-Calixto;2.33
Atee;2.33
Brennan;2.33
Hunter;2.33
Schott;2.33
Sakurai;2.33
Andrejeva;2.33
Zangeneh Soroush;2.33
Toth;2.33
Miskowiak;2.33
Cabrera;2.33
Shinmoto Torres;2.32
Avola;2.32
Chikhaoui;2.32
Greenberg;2.32
Imran;2.32
Sherbet;2.32
Rubinow;2.32
Chakravarty;2.32
Akhavian;2.32
Y.K.;2.32
Trastoy;2.32
X.-F.;2.32
Carrasco;2.31
Mikkilineni;2.31
Forbes;2.31
T.-Y.;2.31
Uchida;2.31
Tartey;2.31
Rosati;2.30
V.G.;2.30
Shonfield;2.30
I.W.;2.30
Berger;2.30
Griffin;2.30
Barrett;2.30
Damodaran;2.30
Reyes;2.29
C.-S.;2.29
Kudithipudi;2.29
MacLeod;2.29
Gardner;2.29
Mario;2.29
Boccia;2.29
Damia;2.29
Akmandor;2.29
Price;2.29
F.-Y.;2.29
N.I.;2.29
Snell;2.29
Low;2.29
Pallesen;2.28
Figiel;2.28
Greaney;2.28
B.-H.;2.28
K.I.;2.28
Methot;2.28
Coley;2.28
Raghavan;2.28
Nyhus;2.28
Gadd;2.28
Stuckenschmidt;2.28
A.-S.;2.28
Bhardwaj;2.28
Patterson;2.28
Haas;2.28
Balli;2.28
Maheshwari;2.27
Yahaya;2.27
Ramasamy Ramamurthy;2.27
Hesse;2.27
Nishimasu;2.27
Schwarz;2.27
Alders;2.26
V.D.;2.26
Krueger;2.26
Schirmer;2.26
Oketch;2.26
Buchbinder;2.26
Massie;2.26
Ting;2.26
Abedin;2.26
I.J.;2.26
Schmidt-Erfurth;2.26
Saunders;2.26
Canale;2.25
O.O.;2.25
Shim;2.25
Molinaro;2.25
Das Antar;2.25
A.Z.;2.25
Papadakis;2.25
Orlandi;2.25
Kak;2.25
Amutha;2.25
Pavey;2.25
Karimzadeh;2.24
N.W.;2.24
Wienholz;2.24
MacHot;2.24
Hofmann;2.24
Bernstein;2.24
O'Neill;2.24
H.-W.;2.24
Proto;2.24
Zhuo;2.24
Sauter;2.24
Maurice;2.24
H.-G.;2.23
Holmes;2.23
Dent;2.23
Raja;2.23
Koen;2.23
Ladjailia;2.23
Sanna;2.23
Souza;2.23
Mladenov;2.22
Bannas;2.22
Sang;2.22
Nandy;2.22
Ohashi;2.22
Zolfaghari;2.22
Giovanelli;2.22
Köster;2.22
Bota;2.22
Brodie;2.22
Schaaf;2.22
Zong;2.22
Henao;2.22
Hampton;2.21
Holland;2.21
Kheradpisheh;2.21
Athavale;2.21
Harper;2.21
De Sanctis;2.21
Kindler;2.21
R.H.;2.21
Lindqvist;2.21
Bhangu;2.20
Khowaja;2.20
Adamo;2.20
Aksoy;2.20
Sirvent;2.20
Lopata;2.20
Yazdansepas;2.20
Bhalla;2.20
Broome;2.20
Rosenzweig;2.20
Reggev;2.20
Jadhav;2.20
Ghasemi;2.20
Kohn;2.19
J.-A.;2.19
Seidler;2.19
Turney;2.19
Al-Qaness;2.19
W.F.;2.19
McGuinness;2.19
Bertucci;2.19
Z.-G.;2.19
Hendren;2.19
P.E.;2.19
Ganesan;2.19
H.D.;2.19
Jo;2.19
Lind;2.18
McDermott;2.18
Chaudhuri;2.18
Blomberg;2.18
Senft;2.18
Rabbani;2.18
Tam;2.18
Dimiccoli;2.18
Luksza;2.18
Gil-Martín;2.18
Marin-Acevedo;2.18
L.-W.;2.18
Kasinath;2.18
Currie;2.18
Yong;2.18
Hideshima;2.17
Shakya;2.17
Bordel;2.17
Wadhwa;2.17
G.Y.;2.17
Feldman;2.17
Lork;2.17
Nowak;2.17
Wiratunga;2.17
Hanert;2.17
Sfar;2.17
Z.-Y.;2.17
Riosmena-Rodríguez;2.17
Ravi;2.17
Capone;2.17
Goebeler;2.17
Ryoo;2.17
Parente;2.17
Clos;2.16
Harrington;2.16
Masquelier;2.16
Heim;2.16
Mobilio;2.16
Ariga;2.16
Rodríguez-Moreno;2.15
Futagi;2.15
Haque;2.15
Nida;2.15
Lanzillotta;2.15
Yousaf;2.15
Grandi;2.15
Sungur;2.14
Schmidts;2.14
Varol;2.14
Dao;2.14
Makarov;2.14
De Vita;2.14
Krawczyk;2.14
Seyfioǧlu;2.14
Black;2.14
Bohn;2.14
Sellaro;2.14
Miedel;2.14
Kumaresan;2.14
Dhama;2.14
Adama;2.14
Hildebrandt;2.14
Jean-Baptiste;2.14
Miranda;2.14
J.-X.;2.14
Batista;2.14
Daykin;2.13
Caputo;2.13
Sartori;2.13
Drazen;2.13
Eyobu;2.13
Michel;2.13
Alandijany;2.13
Rudloff;2.13
Rojas;2.13
M.-O.;2.13
Dogan;2.13
Pradhan;2.13
Winther;2.13
Charalampous;2.13
F.V.;2.13
Olaussen;2.13
Bang;2.13
Cheok;2.13
Alzueta;2.13
Fukuda;2.12
Rabaan;2.12
Sanabria;2.12
Mane;2.12
Amodio;2.12
Gowda;2.12
Zuraw;2.12
Bard;2.12
Katoh;2.12
Mansour;2.12
Weller;2.12
Younger;2.12
Perumal;2.12
Riboni;2.12
Morgunova;2.12
Bouzouane;2.12
Guimond;2.11
Tortorici;2.11
Holleufer;2.11
Iaccarino;2.11
Chauvin;2.11
Stock;2.11
Combe;2.11
Maio;2.11
Rout;2.11
Liono;2.11
Alachkar;2.11
Prioleau;2.11
Jose;2.10
Khalili;2.10
Vanda;2.10
Dutton;2.10
Thapa;2.10
Komolov;2.10
Eriksson;2.10
Culver;2.10
Spanias;2.10
Khodarev;2.10
Al-qaness;2.10
Poredoš;2.10
Kita;2.09
Sobolev;2.09
Nirogi;2.09
Tosoni;2.09
Barko;2.09
Eisenberg;2.09
Tomasi;2.09
Anitha;2.09
Bsteh;2.09
Beddiar;2.09
Matthew;2.09
Mathe;2.09
Koehbach;2.09
Cheval;2.09
Greig;2.08
Hegde;2.08
Poepsel;2.08
Ranasinghe;2.08
Matilla;2.08
Iwata;2.08
Meyners;2.08
Tsantani;2.08
Burra;2.08
Plasqui;2.08
van den Boomen;2.07
Edel;2.07
Chapman;2.07
W.A.;2.07
Luan;2.07
Y.-P.;2.07
Waldron;2.07
Durgeau;2.07
Prorok;2.07
Solomon;2.07
Peirce;2.07
Reber;2.07
Spyrou;2.07
Ntalampiras;2.06
de Lima;2.06
Cochet;2.06
Paterson;2.06
Jolley;2.06
Niebles;2.06
Loi;2.06
Slotnick;2.06
Doria;2.06
Runnova;2.06
Jhunjhunwala;2.06
Cannavo;2.06
Hbali;2.06
Mahmoud;2.05
Kite;2.05
Latorre;2.05
Labanieh;2.05
P.Y.;2.05
Chew;2.05
Carroll;2.05
Woodell-May;2.05
Bartlett;2.05
Q.-Y.;2.05
Vaden;2.04
Petzold;2.04
Dorhoi;2.04
Meunier;2.04
Raj;2.04
Fergani;2.04
Lobo-Silva;2.04
Vossel;2.04
Moll;2.04
Cavaliere;2.04
Grzeszick;2.04
Bhattacharyya;2.04
Vanrell;2.03
LeBleu;2.03
Fulda;2.03
D.-S.;2.03
Balakrishnan;2.03
Jimenez;2.03
Pellegrini;2.03
Clifford;2.03
Jayaraman;2.03
Kellett;2.03
Richardson;2.03
Clement;2.03
Fionda;2.03
Fink;2.03
Schmiedel;2.03
Paneque;2.03
Rubinstein;2.02
Peterson;2.02
Mertens;2.02
Atzmueller;2.02
Saad;2.02
H.I.;2.02
Spencer;2.02
Romera;2.02
Csizmok;2.02
Panda;2.02
Mukhopadhyay;2.02
Oroz;2.02
Sargent;2.02
Wojtas;2.02
O.V.;2.01
Niewiadomski;2.01
De Gasparo;2.01
Fuschiotti;2.01
Kleber;2.01
Seliger;2.01
Law;2.01
Venkatesh;2.01
Unsworth;2.01
K.-J.;2.01
Jethanandani;2.01
Nabian;2.01
Elamvazuthi;2.01
Pruenster;2.01
Michielli;2.01
Khosla;2.01
Doulamis;2.01
Sridharan;2.01
Zhilenkov;2.01
J.-K.;2.01
Menicatti;2.01
Principe;2.01
Maes;2.01
Delaney;2.00
I.H.;2.00
Beauchaine;2.00
Loes;2.00
Rosenthal;2.00
Ghebrehiwet;2.00
Thye;2.00
Shae;2.00
Bütepage;2.00
Infantolino;2.00
Zdravevski;2.00
G.-J.;2.00
Testoni;2.00
Kuznetsov;2.00
Ince;2.00
Gall;2.00
Minarno;2.00
Haladjian;2.00
Deb;2.00
Robbiani;2.00
Richter;2.00
Lenz;2.00
Alonso;2.00
Shih;2.00
Dick;2.00
Bhuiyan;2.00
Kuffour;2.00
Suthahar;2.00
Połap;1.99
Katz;1.99
Seeberger;1.99
Nakaya;1.99
Dehghani;1.99
Y.-Q.;1.99
Borghi;1.99
Noche;1.99
Pieper;1.99
Ran;1.99
Yoshikawa;1.99
Dempsey;1.99
Moreira;1.99
Kay;1.99
Kaplan;1.99
Calbi;1.98
Brand;1.98
Azevedo;1.98
Ghani;1.98
Palazzolo;1.98
Moossavi;1.98
Prabhu;1.98
Platanitis;1.98
Détrée;1.98
Franklin;1.98
Berron;1.98
Kruzel;1.98
Mir;1.98
Tschöpe;1.98
Hale;1.98
Parkinson;1.98
Kaplan Berkaya;1.97
Sehgal;1.97
Cimica;1.97
Bhatti;1.97
Pareek;1.97
Pratt;1.97
Di Cesare;1.97
Massalin;1.97
Dehaene-Lambertz;1.97
Coutanche;1.97
Briones-Vozmediano;1.97
Saji;1.97
Iula;1.97
Swarts;1.97
Ohata;1.97
W.-S.;1.97
Lewandowska;1.97
M.-T.;1.97
Brandman;1.96
Riecke;1.96
Mahlambi;1.96
Nouri;1.96
Kagoya;1.96
Weir;1.96
Koo;1.96
Uehara;1.96
Cebrian-Serrano;1.96
Rahel;1.96
Petroll;1.95
Cannon;1.95
Richards;1.95
Mojarad;1.95
Ramalingayya;1.95
Greulich;1.95
Haslbeck;1.95
S.-P.;1.95
H.-P.;1.95
Pierce;1.95
Arciniega;1.95
Kuroki;1.95
Samanta;1.95
Borroto-Escuela;1.95
Sadik;1.95
Kraus;1.95
Bax;1.95
Bailey;1.95
De-La-Hoz-Franco;1.95
Nakano;1.94
Davidenko;1.94
Stutz;1.94
I.S.;1.94
Kula;1.94
L.-M.;1.94
Gautam;1.94
Marabelle;1.94
Borghini;1.94
García-Torres;1.94
Hinojar;1.94
Bianco;1.94
Isenberg;1.94
Hatano;1.94
Arifoglu;1.94
Meade;1.93
Vieco-Saiz;1.93
Danckert;1.93
Goodwin;1.93
Bridge;1.93
Farnaby;1.93
M.-E.;1.93
Asakura;1.93
Rose;1.93
Assi;1.93
Dunker;1.93
Taniguchi;1.93
Drain;1.93
Byrd;1.93
Rubio-Solis;1.93
Juno;1.93
Janidarmian;1.92
Mescher;1.92
Barros;1.92
Scarpazza;1.92
Buzás;1.92
S.-K.;1.92
Dimitriadis;1.92
Rim;1.92
Teicher;1.92
Knapp;1.92
Khushaba;1.92
Babu;1.92
Chevalier;1.92
Rasool;1.92
Goldstein;1.91
Kashyap;1.91
D'Souza;1.91
Tapia-Rojas;1.91
Gonzalez-Perez;1.91
van den Berg;1.91
Aisa;1.91
Vignesh;1.91
Biernacki;1.91
Mici;1.91
S.-E.;1.91
Ekman;1.91
Cartocci;1.91
Noël;1.91
Sloan;1.91
Köping;1.91
Belapurkar;1.91
Mehta;1.91
von Herrmann;1.91
Bachert;1.90
Donovan;1.90
Tosetti;1.90
Handgretinger;1.90
Takashima;1.90
Duncan;1.90
Boujnah;1.90
Chatzaki;1.90
Lamba;1.90
Otsuka;1.90
L.-Y.;1.90
Teodorowicz;1.90
Zelano;1.90
Ford;1.90
Fekete;1.90
Reddy;1.89
Shelke;1.89
Sanders;1.89
Whitten;1.89
Manivannan;1.89
Pediaditis;1.89
Voronin;1.89
Woodcock;1.89
Mami-Chouaib;1.89
Head;1.89
Araújo;1.89
Ip;1.89
Abdelkader;1.89
Iakovakis;1.89
Coletti;1.89
Jaeger;1.89
Soltani;1.89
Brock;1.89
Yeh;1.89
Baba;1.89
Egger;1.89
H.Y.;1.89
Bazin;1.89
McMahon;1.89
Ramzan;1.88
Rupp;1.88
Rivera;1.88
Fierro;1.88
Kuehne;1.88
Takemoto;1.88
Bouchachia;1.88
B.Y.;1.88
S.M.M.;1.88
Mohmed;1.88
Tomita;1.88
Abdelgawwad;1.88
Giovannucci;1.88
J.-I.;1.88
Ramezani;1.88
Hirsch;1.87
Nagata;1.87
Cirelli;1.87
Radli;1.87
Vorup-Jensen;1.87
Gatchalian;1.87
Spampinato;1.87
Louis;1.87
Yap;1.87
Betancourt;1.87
Yim;1.87
Morehouse;1.87
Carty;1.87
Morea;1.87
Feld;1.87
Kijowska-Strugała;1.87
Dümpelmann;1.87
Root-Bernstein;1.87
Hlavica;1.87
Kaneki;1.87
Riback;1.87
Nava;1.87
Spradlin;1.86
Benedetti;1.86
Hurwitz;1.86
Sah;1.86
Latka;1.86
Salman;1.86
Boehm;1.86
Ogino;1.86
Tassanakajon;1.86
Akdeniz;1.86
Simms;1.86
Korani;1.86
Rodriguez Lera;1.86
Molina;1.86
Espinosa;1.86
Craig;1.86
McConnell;1.86
Teo;1.86
Ezzyat;1.86
Velez;1.86
Anguita;1.86
Koenig;1.86
Pozo;1.86
Mileti;1.86
Grudzien;1.85
Reddan;1.85
Tomlin;1.85
Angelin;1.85
Bouzeghoub;1.85
Krishnamurthi;1.85
Chauhan;1.85
Bhaskar;1.85
Lopez-Nava;1.85
Itier;1.85
Burns;1.85
Koren;1.85
Santecchia;1.85
Mallick-Searle;1.85
Komin;1.85
Bhatia;1.85
Virk;1.85
Rutherford;1.85
C.U.;1.85
Dzedzickis;1.85
Celano;1.85
Ranieri;1.85
Dhillon;1.85
Artoni;1.84
Phoo;1.84
Huda;1.84
Diano;1.84
Kauko;1.84
Siddiqi;1.84
Adhikari;1.84
Tapia;1.84
Moreno-Eutimio;1.84
Ardura-Fabregat;1.84
Mortensen;1.84
Rehman;1.84
Molas;1.84
Gamond;1.84
M.-A.;1.84
Blair;1.84
McDaniel;1.84
Frith;1.84
Heida;1.84
Noor;1.83
Farag;1.83
O.C.;1.83
Hardy;1.83
Feinberg;1.83
Bednash;1.83
Silver;1.83
Myler;1.83
Poli;1.83
Hei;1.83
Aman;1.83
Karwowski;1.83
Benmebarek;1.83
Grzegorzek;1.83
Riccardi;1.83
Karmakar;1.83
Milsap;1.83
Lindsey;1.83
Tharwat;1.83
Bruning;1.83
Rider;1.82
Holmboe;1.82
Paige;1.82
Isacco;1.82
Lohit;1.82
Sheeba;1.82
A.-L.;1.82
Singhal;1.82
Malone;1.82
Kanneganti;1.82
Drucker;1.82
L.-N.;1.82
Araki;1.82
Seemanthini;1.82
Kaushik;1.82
Wechsler;1.82
Maurais;1.82
Yurtman;1.82
Tremblay;1.82
Rzuczek;1.82
Brunner;1.82
Mondal;1.82
Maki;1.82
Hashemi;1.82
Kayed;1.82
Yaguchi;1.82
C.-A.;1.82
Reiss;1.82
Nikolaidis;1.82
Esfahani;1.82
Wasik;1.82
Ahmidi;1.82
Lanata;1.82
Wallach;1.82
Ahuja;1.82
Riley;1.82
Layunta;1.82
Acharjee;1.82
B.-Y.;1.82
Stergiou;1.82
McGrath;1.82
Kark;1.81
Ortega-Prieto;1.81
B.F.;1.81
Froehlich;1.81
Rhee;1.81
Eustermann;1.81
Cherkasov;1.81
Cohn;1.81
Gosseries;1.81
Rapcsak;1.81
Cheruku;1.81
Tsinganos;1.81
Damrongwatanasuk;1.81
Bazer;1.81
Pekrun;1.81
Nahalka;1.81
González Rey;1.81
Kaeley;1.81
Okarvi;1.81
Calcutt;1.81
Charlier;1.81
van Oorschot;1.81
Christensen;1.81
Husson;1.80
Bortolato;1.80
Fortino;1.80
Salehi;1.80
Machot;1.80
Putra;1.80
Ashayeri;1.80
Boyiadzis;1.80
Kuai;1.80
Luecke;1.80
Sherratt;1.80
Hyun;1.80
Le Naour;1.80
Savitsky;1.80
Borra;1.80
Caruso;1.80
Brohi;1.80
Finisguerra;1.80
Merola;1.80
X.-L.;1.80
Paladino;1.80
Terry;1.80
Kieliszek;1.79
Ambrosetti;1.79
Farhadi;1.79
Stappers;1.79
Mohammadi;1.79
Leo;1.79
Nicholson;1.79
Chao;1.79
Cagliero;1.79
Y.Y.;1.79
Billah;1.79
Buiatti;1.79
Costales;1.79
Z.Y.;1.79
Kawaguchi;1.79
Yalcin;1.79
Huerta;1.79
Sachdev;1.79
Salomon;1.79
Seyfioglu;1.79
Suseela;1.79
Noh;1.79
Gheid;1.79
Albouy;1.79
Adachi;1.79
Jennings;1.79
Weber-Gerlach;1.79
Mangweth-Matzek;1.79
Kornish;1.79
Kiwerska;1.79
S.W.K.;1.78
N.O.;1.78
Kalia;1.78
Kitani;1.78
Kolijn;1.78
Sanal Kumar;1.78
D.Y.;1.78
Nan;1.78
Fenini;1.78
Witt;1.78
Wec;1.78
Bagautdinov;1.78
Ö.F.;1.78
Augusto;1.78
Alirezaie;1.78
González-García;1.78
Rodero;1.78
Mondanelli;1.78
Mathur;1.78
Kropp;1.78
Verrier;1.78
Cherian;1.77
Ravetch;1.77
Shafee;1.77
Ospina-Villa;1.77
Hojo;1.77
De Oliveira;1.77
Spiller;1.77
S.-F.;1.77
Purushothaman;1.77
Murahari;1.77
Strazzulla;1.77
Burraco;1.77
Ruggiero;1.77
V.F.;1.77
Wielgat;1.77
Carabet;1.77
Lun;1.77
Griffiths;1.77
Garces;1.77
Bharadwaj;1.77
Krishnamoorthy;1.77
Norris;1.77
Ikeda;1.77
Sharapova;1.77
Rai;1.77
Brunetti;1.76
Grimmig;1.76
Meric-Bernstam;1.76
Covi;1.76
Francis;1.76
Zamboni;1.76
D.-H.;1.76
Qaisar;1.76
Bub;1.76
M.-N.;1.76
Rath;1.76
Charbgoo;1.76
Blanchet;1.76
Carlson;1.76
Maslov;1.76
Caballero;1.76
Thammasan;1.76
Deshmukh;1.76
Post;1.76
Hawco;1.76
Wolstencroft;1.76
Paoluzzi;1.76
Ganganboina;1.76
Sartain;1.76
Brodbeck;1.76
Mulder;1.76
Giannakakis;1.76
Blythe;1.76
Flounders;1.76
Van De Water;1.76
Münzner;1.76
Jarvis;1.76
Kawato;1.75
Schaeffer;1.75
McKinley;1.75
Valenti;1.75
Orlhac;1.75
Meagher;1.75
V.C.;1.75
Mutz;1.75
Zakaria;1.75
Sakai;1.75
Jobanputra;1.75
W.R.;1.75
Angelov;1.75
Desai;1.75
Hessmann;1.75
Popov;1.75
Topal;1.74
Nurhanim;1.74
Santonico;1.74
Kamanova;1.74
Nadeau;1.74
Funder;1.74
Gozes;1.74
Chiba;1.74
Yasuhara;1.74
Dimeloe;1.74
van Driel;1.74
Márquez;1.74
Ortiz;1.74
Procter;1.74
Aranda;1.74
Bader;1.74
Javaid;1.74
Tsao;1.74
Gudur;1.74
Chopra;1.74
Ramos;1.74
Jayabalan;1.74
T.-K.;1.74
Nikolakis;1.74
Kristensen;1.74
Mazumder;1.74
Vaughn;1.74
Savvaki;1.74
Krylov;1.74
Rong;1.73
Gebhardt;1.73
Ceron;1.73
Brinke;1.73
Samuel;1.73
Gilboa;1.73
Taschuk;1.73
Pozhidaeva;1.73
Jarchi;1.73
Abdul Lateef Haroon;1.73
Altintas;1.73
Baskar;1.73
Yahya;1.73
Puntmann;1.73
File;1.73
Lazar;1.73
Parajuli;1.73
Jetani;1.73
Maxwell;1.73
Mikami;1.73
Agnihotri;1.73
Bond;1.73
Abkenar;1.73
Gerber;1.73
Cypryk;1.73
Ishiyama;1.73
Horton;1.73
Arouche-Delaperche;1.73
Schlierf;1.73
Tanimizu;1.73
Yordanova;1.73
Emran;1.72
X.-P.;1.72
Natale;1.72
Olsen;1.72
Carnevale;1.72
Siegel;1.72
Frankel;1.72
Sala;1.72
Anders;1.72
Kwasna;1.72
Mier;1.72
Lerma-Usabiaga;1.72
Gascoigne;1.72
Vecchio;1.72
Sengupta;1.72
Chancellor;1.72
Heller;1.72
Nombela;1.72
Ponraj;1.72
Troeira Henriques;1.72
Shukri;1.72
Sulaiman;1.72
Usman;1.72
Tischler;1.72
Sanyal;1.72
Alharbi;1.71
Rajah;1.71
Morriss;1.71
Vanos;1.71
Nasa;1.71
Vita;1.71
Ao;1.71
Lebossé;1.71
Krysko;1.71
Audrito;1.71
Naz;1.71
den Brok;1.71
Codispoti;1.71
Rocha-Ramírez;1.71
Willems;1.71
Cole;1.71
Arcangeli;1.71
Sajjad;1.71
Koyama;1.71
Okuda;1.71
Birch;1.71
Menzel;1.71
Dobson;1.71
Petro;1.71
Wrenbeck;1.71
Yanagitani;1.71
König;1.71
Eun;1.71
Jian;1.71
De Simone;1.71
Ernst;1.70
Taherkhani;1.70
Craik;1.70
Sukumaran;1.70
Muaaz;1.70
Khanmohammadi;1.70
Sunbul;1.70
Yano;1.70
Markova;1.70
Simoni;1.70
Spadaro;1.70
Suresh;1.70
Aricó;1.70
Boukhechba;1.70
Alghamdi;1.70
Purohit;1.70
Lomeli;1.70
E.-J.;1.70
Escolano;1.70
Al-Shargie;1.70
Lieto;1.70
Zingoni;1.70
Jacobitz;1.70
O’Donnell;1.70
Oelsner;1.70
Kushwah;1.70
Mullinger;1.70
Walter;1.70
Wijekoon;1.70
Jarraya;1.70
Roig-Zamboni;1.69
Lőrincz;1.69
Rosenbaum;1.69
Ambrose;1.69
Santana;1.69
Mazza;1.69
A.-M.;1.69
Baiju;1.69
Woo;1.69
van de Vijver;1.69
Khairallah;1.69
Stephen;1.69
Garcia-Doval;1.69
Persson;1.69
F.D.;1.69
Arai;1.69
Zerrouki;1.69
Lillo;1.69
B.O.;1.69
Nataraj;1.69
Ivanov;1.69
Drummond;1.68
Ajayi;1.68
Anirudh;1.68
Dashdorj;1.68
Vogt;1.68
Tandon;1.68
Paudel;1.68
Badura-Brack;1.68
Hermes;1.68
Ames;1.68
Andersson;1.68
Cogan;1.68
Saif;1.68
Carapito;1.68
Leroux;1.68
Zannella;1.68
van Hees;1.68
Voicu;1.68
Aaltonen;1.68
Hewings;1.68
Posadzki;1.68
Ghaderi;1.68
Bergström;1.68
Parveen;1.68
Hamatani;1.68
Ogata;1.68
Braga;1.68
L.-P.;1.68
Balabka;1.68
Karagiannaki;1.68
Jacob;1.67
Goodwill;1.67
Bux;1.67
Dimitrova;1.67
Lopez-Moya;1.67
Federico;1.67
Stauch;1.67
Piva;1.67
Lescroart;1.67
Glück;1.67
Gruenbacher;1.67
Olmon;1.67
Christgen;1.67
Brázda;1.67
Izumi;1.67
Diao;1.67
Eichenbaum;1.67
Olatunji;1.67
van Setten;1.67
Wolfensohn;1.67
Slawnych;1.67
Huhmann;1.67
Kornfeld;1.67
El-Sourani;1.67
Reagh;1.67
Atta;1.67
Y.-W.;1.67
Hudson;1.67
Sentman;1.67
Kuperberg;1.67
Michalski;1.67
Elia;1.67
Magrini;1.67
Maisel;1.67
Lemberg;1.67
V.N.;1.67
Pinkham;1.67
Singla;1.67
Madariaga-Mazón;1.67
Pavan;1.67
Blanco;1.67
Pinal-Fernandez;1.67
Sohn;1.66
Colzato;1.66
Kundu;1.66
Pope;1.66
Scheffer;1.66
S.-L.;1.66
De Luca;1.66
Fowler;1.66
Eisenreichova;1.66
Fiorini;1.66
Downs-Canner;1.66
Palazzo;1.66
Attuquayefio;1.66
Alegre;1.66
Uwai;1.66
Ugurlar;1.66
Geraghty;1.66
Chandra;1.66
De Maria;1.66
Tokuhiro;1.66
Ogbuabor;1.66
Lashgari;1.66
Sassano;1.66
Ferraris;1.66
F.F.;1.66
Ohlenforst;1.66
MacKenzie;1.65
Youssef;1.65
Goncalves;1.65
Aicha;1.65
Teubner-Rhodes;1.65
Matthies;1.65
Romero-Calle;1.65
Namian;1.65
Battino;1.65
Ritzel;1.65
Lindquist;1.65
Asgari;1.65
Hervás;1.65
Fisher;1.65
Schroeder;1.65
Minh Dang;1.65
Dahl;1.65
